numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
61980;20220708000000;102430;-70;8;160;4.700000;291.550000;284.650000;64;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102270;mq;mq;170;mq;mq;mq;mq;mq;mq;mq;6.700000;7.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220708000000;102220;120;1;200;8.500000;281.250000;277.050000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101860;mq;mq;1950;mq;278.950000;mq;283.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.800000;1.600000;2.400000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220708000000;101920;100;8;10;11.700000;278.850000;278.850000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100120;mq;mq;-880;mq;272.850000;mq;278.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.600000;1.400000;1.400000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220708000000;102110;-30;5;280;9.300000;274.950000;270.450000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101730;mq;mq;1190;mq;mq;mq;mq;mq;mq;mq;mq;12.300000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20220708000000;101870;-130;6;150;7.900000;298.350000;292.050000;68;20000;0;mq;mq;mq;1;800;mq;mq;mq;101790;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;11.500000;11.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220708000000;100920;400;3;300;10.900000;287.150000;284.450000;84;19630;0;mq;mq;90;7;1250;mq;mq;mq;100840;mq;mq;-240;mq;mq;mq;mq;287.450000;mq;mq;19.000000;20.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;9.700000;mq;mq;mq;mq;7;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220708000000;101660;140;3;80;9.900000;299.750000;295.150000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101340;mq;mq;70;mq;296.950000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220708000000;101750;140;3;70;4.500000;300.750000;296.150000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;60;mq;298.050000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.300000;4.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220708000000;101680;160;1;90;3.500000;300.250000;295.650000;76;51220;mq;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;0.600000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220708000000;101640;140;3;110;8.400000;300.650000;296.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;100;mq;295.150000;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;3.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220708000000;101590;130;3;110;6.800000;300.450000;296.250000;78;53770;0;mq;mq;mq;3;800;mq;mq;mq;101500;mq;mq;90;303.850000;mq;303.850000;mq;mq;mq;mq;9.200000;10.400000;-10;mq;mq;mq;mq;0.000000;-0.100000;1.400000;3.500000;10.000000;mq;mq;mq;mq;2;mq;780;3;mq;1350;mq;mq;mq;mq;mq;mq;
81401;20220708000000;101310;230;3;70;1.200000;298.450000;297.250000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101250;mq;mq;50;mq;296.450000;mq;306.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220708000000;101370;210;3;90;1.300000;299.950000;296.650000;82;40130;0;mq;mq;mq;5;800;mq;mq;mq;101280;mq;mq;60;304.650000;mq;304.650000;mq;299.950000;mq;mq;1.700000;4.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.000000;2.200000;mq;mq;mq;mq;5;mq;810;5;mq;1050;mq;mq;mq;mq;mq;mq;
81408;20220708000000;101370;250;3;200;0.500000;297.950000;296.550000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;80;mq;294.550000;mq;305.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220708000000;mq;mq;mq;30;1.400000;298.850000;296.350000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.450000;mq;306.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;16.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20220708000000;98430;-190;6;220;17.500000;252.550000;250.050000;78;400;38;3;1;0;mq;mq;mq;mq;mq;97860;mq;mq;mq;249.350000;mq;256.350000;mq;mq;mq;mq;26.800000;31.400000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220709000000;103050;-30;5;50;1.200000;287.450000;287.150000;98;450;45;mq;mq;mq;mq;mq;mq;mq;mq;102180;mq;mq;-220;mq;mq;mq;mq;287.250000;mq;mq;1.600000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220709000000;102980;-40;7;360;0.500000;290.650000;285.550000;72;35640;0;mq;mq;mq;0;mq;mq;mq;mq;102420;mq;mq;-240;mq;mq;mq;mq;285.550000;mq;mq;0.800000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20220709000000;103100;-40;7;280;0.700000;289.150000;287.650000;91;18000;1;0;mq;0;0;mq;30;20;10;102990;mq;mq;-220;mq;mq;mq;mq;mq;mq;mq;1.500000;1.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220709000000;103110;-50;8;230;1.800000;286.450000;285.150000;92;25780;0;mq;mq;mq;0;mq;mq;mq;mq;102290;mq;mq;-210;mq;mq;mq;mq;290.550000;mq;mq;2.200000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220709000000;103070;-10;5;330;2.300000;288.150000;285.850000;86;19920;0;mq;mq;mq;0;mq;mq;mq;mq;101180;mq;mq;-180;mq;mq;mq;mq;288.650000;mq;mq;3.600000;3.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20220709000000;102940;-40;6;270;1.000000;286.550000;283.750000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101790;mq;mq;-160;mq;mq;mq;mq;285.250000;mq;mq;1.800000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20220709000000;103210;-20;7;20;3.100000;287.650000;287.150000;97;2850;10;mq;mq;mq;0;mq;mq;mq;mq;102020;mq;mq;-90;mq;mq;mq;mq;287.350000;mq;mq;4.400000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20220709000000;103180;-40;7;270;1.500000;289.750000;288.650000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102480;mq;mq;-110;mq;mq;mq;mq;mq;mq;mq;2.600000;2.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220709000000;103070;10;1;310;2.300000;288.950000;286.750000;87;56610;0;mq;mq;mq;0;mq;mq;mq;mq;102620;mq;mq;-130;mq;mq;mq;mq;284.550000;mq;mq;3.100000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220709000000;103060;10;3;30;1.800000;289.150000;284.350000;73;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101320;mq;mq;-170;mq;mq;mq;mq;291.850000;mq;mq;2.500000;3.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20220709000000;102960;0;5;10;2.200000;291.750000;285.250000;66;48100;0;mq;mq;mq;0;mq;mq;mq;mq;101890;mq;mq;-180;mq;mq;mq;mq;mq;mq;mq;3.000000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220709000000;102900;-30;5;300;4.800000;287.550000;284.650000;83;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101480;mq;mq;-160;mq;mq;mq;mq;286.650000;mq;mq;5.300000;5.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20220709000000;102850;-30;6;90;2.400000;289.650000;282.050000;61;47330;0;mq;mq;mq;0;mq;mq;mq;mq;98730;mq;mq;-70;mq;mq;mq;mq;279.750000;mq;mq;3.400000;3.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20220709000000;102880;-40;6;280;0.600000;286.950000;282.950000;77;32010;0;mq;mq;mq;0;mq;mq;mq;mq;101060;mq;mq;40;mq;mq;mq;mq;283.550000;mq;mq;0.800000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220709000000;102980;-10;4;30;8.500000;291.650000;286.550000;72;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;102470;mq;mq;-110;mq;mq;mq;mq;mq;mq;mq;12.500000;12.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220709000000;102910;40;1;10;3.000000;292.150000;285.650000;66;38100;0;mq;mq;mq;0;mq;mq;mq;mq;102600;mq;mq;-140;mq;mq;mq;mq;289.450000;mq;mq;6.000000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20220709000000;102890;-10;6;20;1.300000;291.250000;281.750000;54;44830;0;mq;mq;mq;0;mq;mq;mq;mq;101560;mq;mq;-170;mq;mq;mq;mq;292.150000;mq;mq;2.900000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20220709000000;102850;-30;5;10;2.000000;290.350000;283.250000;63;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100870;mq;mq;-140;mq;mq;mq;mq;289.450000;mq;mq;2.800000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220709000000;102720;-60;6;10;2.400000;290.250000;282.150000;59;44060;0;mq;mq;mq;4;4080;mq;mq;mq;100110;mq;mq;-90;mq;mq;mq;mq;290.650000;mq;mq;4.800000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220709000000;102870;-10;5;320;1.200000;285.850000;282.450000;80;44420;0;mq;mq;mq;0;mq;mq;mq;mq;99590;mq;mq;50;mq;mq;mq;mq;286.350000;mq;mq;2.000000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20220709000000;102770;-30;7;30;4.300000;293.250000;288.050000;72;15000;2;0;mq;0;0;mq;30;20;10;102500;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;6.500000;6.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220709000000;102850;10;1;30;2.600000;290.050000;282.450000;61;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101420;mq;mq;-130;mq;mq;mq;mq;290.250000;mq;mq;3.200000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20220709000000;102720;-20;5;30;2.800000;291.850000;282.850000;56;34380;0;mq;mq;mq;0;mq;mq;mq;mq;98030;mq;mq;-80;mq;mq;mq;mq;288.350000;mq;mq;4.500000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20220709000000;102730;-20;7;320;2.100000;291.150000;283.050000;59;47970;0;mq;mq;mq;0;mq;mq;mq;mq;98850;mq;mq;-40;mq;mq;mq;mq;288.350000;mq;mq;3.400000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20220709000000;mq;-50;8;260;1.400000;285.850000;279.650000;66;20000;0;mq;mq;mq;0;mq;mq;mq;mq;93150;92500;892;50;mq;mq;mq;mq;285.850000;mq;mq;2.300000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220709000000;102490;-50;5;340;1.700000;291.350000;282.450000;56;50000;2;0;0;0;0;mq;30;20;10;99670;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;2.600000;4.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20220709000000;102660;40;1;310;1.600000;292.650000;284.950000;61;59500;0;mq;mq;mq;0;mq;mq;mq;mq;102090;mq;mq;-150;mq;mq;mq;mq;289.250000;mq;mq;2.300000;2.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220709000000;102550;-40;6;10;1.300000;292.050000;283.850000;59;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99490;mq;mq;-160;mq;mq;mq;mq;292.350000;mq;mq;2.600000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220709000000;102410;-20;8;20;5.700000;290.350000;281.450000;56;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94270;mq;mq;50;mq;mq;mq;mq;288.550000;mq;mq;7.800000;10.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220709000000;102310;0;4;30;4.900000;295.350000;283.450000;47;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;110;mq;mq;mq;mq;293.750000;mq;mq;9.500000;11.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220709000000;mq;130;1;0;0.000000;290.150000;283.750000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92420;mq;mq;370;mq;285.750000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220709000000;102570;40;0;270;1.000000;290.650000;288.650000;88;14060;0;mq;mq;mq;0;mq;mq;mq;mq;101870;mq;mq;-260;mq;mq;mq;mq;mq;mq;mq;1.500000;3.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20220709000000;102620;0;4;220;2.300000;290.250000;288.550000;90;23150;0;mq;mq;mq;0;mq;mq;mq;mq;98360;mq;mq;-220;mq;mq;mq;mq;290.250000;mq;mq;3.400000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220709000000;102650;-30;8;0;0.000000;287.350000;285.750000;90;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97760;mq;mq;-180;mq;mq;mq;mq;290.350000;mq;mq;0.500000;1.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20220709000000;102440;-30;8;320;2.200000;294.450000;285.350000;56;59880;0;mq;mq;mq;0;mq;mq;mq;mq;100690;mq;mq;-200;mq;mq;mq;mq;293.150000;mq;mq;2.900000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220709000000;102210;30;1;20;2.100000;294.950000;281.150000;41;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102120;mq;mq;170;mq;mq;mq;mq;292.150000;mq;mq;2.600000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220709000000;102090;70;2;190;2.300000;296.550000;286.750000;54;53120;0;mq;mq;mq;4;4200;mq;mq;mq;101720;mq;mq;410;mq;mq;mq;mq;mq;mq;mq;3.300000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;4200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220709000000;mq;mq;mq;90;2.000000;mq;mq;mq;25000;2;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.700000;2.700000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220709000000;102090;40;2;330;3.400000;298.250000;284.050000;41;50000;2;0;0;0;0;mq;30;20;10;101790;mq;mq;620;mq;mq;mq;mq;297.350000;mq;mq;4.700000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220709000000;102220;20;1;300;5.400000;299.650000;284.550000;39;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101710;mq;mq;10;mq;mq;mq;mq;295.950000;mq;mq;9.200000;9.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220709000000;102090;80;1;40;3.100000;294.250000;290.250000;78;43140;0;mq;mq;mq;0;mq;mq;mq;mq;101980;mq;mq;520;mq;mq;mq;mq;mq;mq;mq;4.800000;5.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220709000000;102130;60;1;190;2.000000;293.150000;288.550000;75;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101990;mq;mq;640;mq;mq;mq;mq;mq;mq;mq;3.600000;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220709000000;101830;130;6;mq;mq;293.850000;292.350000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101780;mq;mq;50;mq;293.750000;mq;302.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220709000000;102350;80;8;160;4.700000;291.650000;290.150000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102280;mq;mq;20;mq;289.250000;mq;298.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220709000000;102050;130;6;mq;mq;295.250000;292.050000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101960;mq;mq;0;mq;294.650000;mq;299.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220709000000;102460;-120;6;120;6.300000;292.650000;285.150000;62;60000;0;mq;mq;mq;1;2250;mq;mq;mq;102310;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;9.100000;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220709000000;103000;10;3;230;6.300000;282.850000;276.750000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102640;mq;mq;780;mq;280.850000;mq;285.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20220709000000;101390;50;3;240;19.600000;276.950000;273.650000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99590;mq;mq;-530;mq;276.950000;mq;282.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;3.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220709000000;100600;-60;5;220;7.200000;277.450000;274.950000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100230;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.300000;-10;mq;mq;mq;mq;0.000000;mq;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20220709000000;101870;-130;7;180;10.500000;296.950000;293.250000;80;18500;0;mq;mq;75;6;800;mq;mq;mq;101790;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;14.200000;17.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;960;6;mq;1230;6;mq;1620;mq;mq;mq;
71805;20220709000000;101700;-30;6;200;1.100000;285.150000;284.250000;94;13960;0;mq;mq;mq;2;6600;mq;mq;mq;101620;mq;mq;780;mq;mq;mq;mq;286.950000;mq;mq;2.400000;5.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;6600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220709000000;101850;170;3;80;10.500000;299.350000;296.050000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;190;mq;298.850000;mq;302.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.800000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220709000000;101940;140;3;80;5.200000;301.050000;296.650000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101430;mq;mq;190;mq;297.650000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220709000000;101880;170;3;90;3.000000;300.050000;297.750000;87;23580;mq;mq;mq;mq;mq;mq;mq;mq;mq;101790;mq;mq;200;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;6.300000;10.100000;10.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
