id_compteur;nom_compteur;id;name;sum_counts;date;installation_date;coordinates;counter;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;43.0;2022-11-11T08:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;84.0;2022-11-11T19:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;39.0;2022-11-11T21:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;8.0;2022-11-11T03:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;11.0;2022-11-11T07:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;69.0;2022-11-11T12:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;71.0;2022-11-11T13:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;88.0;2022-11-11T14:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;99.0;2022-11-11T18:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036718-103036718;39 quai François Mauriac SE-NO;100036718;39 quai François Mauriac;43.0;2022-11-11T20:00:00+01:00;2017-07-12;48.83436,2.377;Y2H21015068;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;35.0;2022-11-11T00:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;3.0;2022-11-11T06:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;41.0;2022-11-11T15:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;59.0;2022-11-11T16:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;77.0;2022-11-11T17:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;45.0;2022-11-11T19:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;12.0;2022-11-11T02:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;3.0;2022-11-11T03:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;2.0;2022-11-11T04:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;4.0;2022-11-11T08:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;33.0;2022-11-11T12:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;28.0;2022-11-11T13:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;23.0;2022-11-11T14:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;14.0;2022-11-11T22:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;10.0;2022-11-11T23:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;11.0;2022-11-11T01:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;7.0;2022-11-11T05:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;2.0;2022-11-11T07:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;13.0;2022-11-11T09:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;10.0;2022-11-11T10:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;28.0;2022-11-11T11:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;51.0;2022-11-11T18:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;30.0;2022-11-11T20:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-104036719;18 quai de l'Hôtel de Ville NO-SE;100036719;18 quai de l'Hôtel de Ville;12.0;2022-11-11T21:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;30.0;2022-11-11T00:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;15.0;2022-11-11T01:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;49.0;2022-11-11T13:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;89.0;2022-11-11T15:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;88.0;2022-11-11T16:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;55.0;2022-11-11T18:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;20.0;2022-11-11T23:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;14.0;2022-11-11T02:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;9.0;2022-11-11T05:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;30.0;2022-11-11T09:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;48.0;2022-11-11T10:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;35.0;2022-11-11T11:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;69.0;2022-11-11T17:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;52.0;2022-11-11T19:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;43.0;2022-11-11T20:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;9.0;2022-11-11T03:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;9.0;2022-11-11T04:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;5.0;2022-11-11T06:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;6.0;2022-11-11T07:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;15.0;2022-11-11T08:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;55.0;2022-11-11T12:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;74.0;2022-11-11T14:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;31.0;2022-11-11T21:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100036719-103036719;18 quai de l'Hôtel de Ville SE-NO;100036719;18 quai de l'Hôtel de Ville;21.0;2022-11-11T22:00:00+01:00;2017-07-12;48.85372,2.35702;Y2H21015012;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;3.0;2022-11-11T04:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;22.0;2022-11-11T05:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;51.0;2022-11-11T09:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;77.0;2022-11-11T13:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;103.0;2022-11-11T14:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;60.0;2022-11-11T20:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;39.0;2022-11-11T00:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;29.0;2022-11-11T01:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;6.0;2022-11-11T03:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;62.0;2022-11-11T08:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;85.0;2022-11-11T12:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;102.0;2022-11-11T15:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;90.0;2022-11-11T16:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;80.0;2022-11-11T17:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;35.0;2022-11-11T21:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;40.0;2022-11-11T22:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;25.0;2022-11-11T23:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;11.0;2022-11-11T02:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;28.0;2022-11-11T06:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;30.0;2022-11-11T07:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;100.0;2022-11-11T10:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;79.0;2022-11-11T11:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;96.0;2022-11-11T18:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100041488-101041488;27 boulevard Diderot E-O;100041488;27 boulevard Diderot;81.0;2022-11-11T19:00:00+01:00;2013-01-17;48.846099,2.375456;Y2H20124971;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;12.0;2022-11-11T03:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;7.0;2022-11-11T04:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;4.0;2022-11-11T06:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;63.0;2022-11-11T16:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;11.0;2022-11-11T21:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;18.0;2022-11-11T23:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;45.0;2022-11-11T00:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;20.0;2022-11-11T01:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;26.0;2022-11-11T02:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;18.0;2022-11-11T10:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;21.0;2022-11-11T11:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;39.0;2022-11-11T12:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;28.0;2022-11-11T14:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;72.0;2022-11-11T18:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;10.0;2022-11-11T22:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;9.0;2022-11-11T05:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;11.0;2022-11-11T07:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;17.0;2022-11-11T08:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;24.0;2022-11-11T09:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;17.0;2022-11-11T13:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;30.0;2022-11-11T15:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;52.0;2022-11-11T17:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;53.0;2022-11-11T19:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-110042374;Voie Georges Pompidou NE-SO;100042374;Voie Georges Pompidou;28.0;2022-11-11T20:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;20.0;2022-11-11T01:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;8.0;2022-11-11T02:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;1.0;2022-11-11T04:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;28.0;2022-11-11T07:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;101.0;2022-11-11T10:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;97.0;2022-11-11T11:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;105.0;2022-11-11T12:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;94.0;2022-11-11T13:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;90.0;2022-11-11T18:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;23.0;2022-11-11T21:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;20.0;2022-11-11T23:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;25.0;2022-11-11T00:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;44.0;2022-11-11T08:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;64.0;2022-11-11T09:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;117.0;2022-11-11T15:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;30.0;2022-11-11T20:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;21.0;2022-11-11T22:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;7.0;2022-11-11T03:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;6.0;2022-11-11T05:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;15.0;2022-11-11T06:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;116.0;2022-11-11T14:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;135.0;2022-11-11T16:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
100042374-109042374;Voie Georges Pompidou SO-NE;100042374;Voie Georges Pompidou;101.0;2022-11-11T17:00:00+01:00;2017-12-15;48.84837,2.27596;Y2H21025335;
