numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07630;20220819000000;102050;120;3;280;5.500000;291.350000;288.550000;84;28620;0;mq;mq;mq;2;1750;mq;mq;mq;100290;mq;mq;530;mq;mq;mq;mq;292.050000;mq;mq;7.800000;11.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;3.600000;mq;mq;mq;mq;2;mq;1980;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220819000000;101390;50;0;290;8.200000;296.450000;287.450000;57;60000;0;mq;mq;100;8;3060;mq;mq;mq;101300;mq;mq;130;mq;mq;mq;mq;293.950000;mq;mq;12.100000;12.400000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;1.200000;1.400000;mq;mq;mq;mq;8;mq;3060;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220819000000;101160;-10;8;300;8.200000;294.950000;289.250000;70;60000;0;mq;mq;mq;2;4080;mq;mq;mq;100790;mq;mq;80;mq;mq;mq;mq;291.450000;mq;mq;12.100000;12.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;2;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220819000000;mq;mq;mq;320;8.000000;mq;mq;mq;20000;3;2;mq;60;5;800;37;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;10.000000;12.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220819000000;100820;-100;7;360;2.900000;295.850000;287.150000;58;40000;2;2;2;60;1;2250;35;23;13;100520;mq;mq;-200;mq;mq;mq;mq;293.650000;mq;mq;3.600000;6.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;1;6;2100;1;3;4000;5;0;8000;mq;mq;mq;
07747;20220819000000;101690;150;1;290;8.600000;295.450000;287.350000;60;60000;0;mq;mq;100;8;3660;mq;mq;mq;101180;mq;mq;370;mq;mq;mq;mq;295.350000;mq;mq;13.900000;14.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;3660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220819000000;100980;-50;8;30;2.500000;295.250000;293.150000;88;7040;65;mq;mq;90;7;450;mq;mq;mq;100880;mq;mq;280;mq;mq;mq;mq;294.950000;mq;mq;4.100000;4.100000;-10;mq;0.000000;mq;mq;1.000000;2.200000;2.200000;2.200000;20.000000;mq;mq;mq;mq;1;mq;420;7;mq;1020;7;mq;4320;mq;9;mq;
07790;20220819000000;100830;-10;8;310;5.600000;297.450000;292.250000;73;54820;0;mq;mq;mq;4;1750;mq;mq;mq;100690;mq;mq;-150;mq;mq;mq;mq;293.350000;mq;mq;7.700000;7.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;1560;3;mq;5880;mq;9;mq;mq;mq;mq;
61968;20220819000000;101500;150;6;110;4.500000;297.150000;292.250000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101450;mq;mq;30;mq;296.450000;mq;301.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220819000000;101330;120;7;10;10.600000;296.850000;293.750000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;-190;mq;294.650000;mq;298.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220819000000;101770;130;6;mq;mq;296.050000;292.250000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101680;mq;mq;60;mq;295.050000;mq;299.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;6.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220819000000;102060;-80;6;150;5.400000;293.750000;290.150000;80;60000;0;mq;mq;100;1;800;mq;mq;mq;101910;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;7.000000;9.100000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;780;8;mq;1920;mq;mq;mq;mq;mq;mq;
61997;20220819000000;101810;110;8;10;6.900000;272.850000;269.450000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99970;mq;mq;1020;mq;271.550000;mq;274.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20220819000000;101510;480;3;250;6.200000;274.150000;271.450000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;2150;mq;mq;mq;mq;mq;mq;mq;mq;9.800000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20220819000000;101540;-140;6;360;1.400000;294.650000;293.250000;92;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101460;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;1.700000;2.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20220819000000;101290;-50;6;160;1.700000;291.650000;291.650000;100;200;45;mq;mq;101;9;30;mq;mq;mq;101210;mq;mq;-620;mq;mq;mq;mq;290.250000;mq;mq;3.200000;3.200000;-10;mq;mq;mq;mq;0.000000;0.000000;3.900000;25.700000;25.900000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20220819000000;101360;140;3;80;9.500000;301.550000;298.550000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-30;mq;299.950000;mq;304.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;0.400000;0.400000;1.400000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20220819000000;101450;130;3;90;3.300000;301.450000;295.950000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;-30;mq;300.150000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20220819000000;101380;150;2;90;3.200000;300.650000;296.850000;80;51800;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;-0.100000;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20220819000000;101360;140;2;110;6.800000;300.850000;297.050000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;-30;mq;297.850000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20220819000000;101320;150;1;100;4.300000;300.450000;297.150000;82;mq;0;mq;mq;mq;1;800;mq;mq;mq;101230;mq;mq;-40;304.650000;mq;304.650000;mq;mq;mq;mq;6.600000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;7.900000;mq;mq;mq;mq;1;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20220819000000;101220;250;3;0;0.000000;298.950000;297.550000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20220819000000;101290;250;1;100;2.000000;299.850000;295.950000;79;36160;0;mq;mq;mq;0;mq;mq;mq;mq;101200;mq;mq;160;305.550000;mq;305.550000;mq;300.650000;mq;mq;3.300000;4.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20220819000000;101280;230;1;0;0.000000;298.050000;296.850000;93;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;140;mq;297.050000;mq;306.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;5.100000;5.100000;5.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20220819000000;mq;mq;mq;0;0.000000;299.250000;298.250000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;297.250000;mq;306.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20220820000000;101840;30;1;220;1.600000;286.950000;286.050000;94;16920;0;mq;mq;mq;mq;mq;mq;mq;mq;100980;mq;mq;300;mq;mq;mq;mq;285.450000;mq;mq;3.200000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;1.000000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20220820000000;101700;-20;7;230;2.700000;288.650000;287.150000;91;18620;0;mq;mq;mq;0;mq;mq;mq;mq;101140;mq;mq;210;mq;mq;mq;mq;288.150000;mq;mq;3.900000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20220820000000;101960;30;1;270;6.000000;290.850000;287.550000;81;12000;0;0;mq;0;0;mq;30;20;10;101850;mq;mq;370;mq;mq;mq;mq;mq;mq;mq;7.900000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20220820000000;102020;10;0;240;3.900000;285.950000;284.150000;89;24880;0;mq;mq;mq;0;mq;mq;mq;mq;101210;mq;mq;300;mq;mq;mq;mq;288.450000;mq;mq;5.000000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20220820000000;101980;20;0;240;2.200000;285.250000;283.850000;91;18070;0;mq;mq;mq;0;mq;mq;mq;mq;100090;mq;mq;310;mq;mq;mq;mq;286.850000;mq;mq;2.800000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20220820000000;101820;40;3;330;5.600000;290.750000;288.950000;89;20000;0;mq;mq;100;8;800;mq;mq;mq;100700;mq;mq;300;mq;mq;mq;mq;290.550000;mq;mq;8.100000;8.500000;-10;0;mq;mq;mq;-0.100000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;5;mq;630;8;mq;810;mq;mq;mq;mq;mq;mq;
07110;20220820000000;102170;0;0;240;1.700000;284.650000;284.150000;97;14610;0;mq;mq;mq;0;mq;mq;mq;mq;100980;mq;mq;310;mq;mq;mq;mq;281.450000;mq;mq;1.900000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20220820000000;102110;30;0;260;0.900000;287.450000;287.150000;98;19510;0;mq;mq;100;8;1250;mq;mq;mq;101670;mq;mq;270;mq;mq;mq;mq;283.550000;mq;mq;1.200000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;3.200000;3.800000;mq;mq;mq;mq;8;mq;1110;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20220820000000;102090;50;3;270;1.800000;285.950000;285.050000;94;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100350;mq;mq;320;mq;mq;mq;mq;290.650000;mq;mq;2.400000;2.500000;-10;0;mq;mq;mq;0.200000;0.200000;0.200000;2.200000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20220820000000;101960;60;1;300;2.300000;289.250000;286.750000;85;41450;0;mq;mq;mq;0;mq;mq;mq;mq;100890;mq;mq;290;mq;mq;mq;mq;mq;mq;mq;3.300000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20220820000000;101830;10;0;290;2.100000;291.350000;290.050000;92;20000;0;mq;mq;90;4;800;mq;mq;mq;100440;mq;mq;300;mq;mq;mq;mq;291.050000;mq;mq;3.600000;5.600000;-10;0;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;4;mq;870;7;mq;3300;mq;mq;mq;mq;mq;mq;
07181;20220820000000;101740;10;0;300;3.400000;292.250000;289.450000;84;60000;0;mq;mq;100;8;800;mq;mq;mq;97710;mq;mq;350;mq;mq;mq;mq;287.750000;mq;mq;5.500000;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;750;mq;8;mq;mq;mq;mq;mq;mq;mq;
07190;20220820000000;101660;-10;8;210;1.900000;291.950000;288.650000;81;60000;0;mq;mq;75;6;3540;mq;mq;mq;99900;mq;mq;360;mq;mq;mq;mq;289.950000;mq;mq;2.400000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;3540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20220820000000;102110;-10;7;340;3.700000;288.850000;286.650000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101600;mq;mq;140;mq;mq;mq;mq;mq;mq;mq;5.100000;7.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20220820000000;102080;-10;5;260;2.600000;291.350000;289.850000;91;59860;0;mq;mq;100;8;450;mq;mq;mq;101770;mq;mq;180;mq;mq;mq;mq;291.150000;mq;mq;4.000000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;7;mq;570;8;mq;750;mq;mq;mq;mq;mq;mq;
07240;20220820000000;102060;50;3;280;1.900000;291.750000;290.050000;90;60000;0;mq;mq;100;8;800;mq;mq;mq;100740;mq;mq;280;mq;mq;mq;mq;293.650000;mq;mq;3.600000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;7;mq;660;8;mq;1290;mq;mq;mq;mq;mq;mq;
07255;20220820000000;102010;10;0;220;1.600000;290.950000;290.350000;96;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100060;mq;mq;330;mq;mq;mq;mq;290.950000;mq;mq;2.200000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.200000;13.100000;14.300000;14.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20220820000000;101790;-40;8;270;2.400000;293.850000;289.850000;78;60000;0;mq;mq;100;8;1250;mq;mq;mq;99250;mq;mq;380;mq;mq;mq;mq;293.650000;mq;mq;4.000000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20220820000000;101770;-10;8;110;0.700000;290.050000;289.250000;95;4300;10;mq;mq;mq;3;1750;mq;mq;mq;98580;mq;mq;420;mq;mq;mq;mq;290.350000;mq;mq;1.400000;2.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;1.800000;mq;mq;mq;mq;3;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20220820000000;102120;30;3;260;2.300000;290.650000;289.650000;94;60000;0;mq;mq;mq;3;800;mq;mq;mq;100700;mq;mq;240;mq;mq;mq;mq;291.950000;mq;mq;4.200000;4.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;2.200000;2.200000;mq;mq;mq;mq;2;mq;630;3;mq;870;mq;mq;mq;mq;mq;mq;
07434;20220820000000;102100;-10;8;290;2.300000;290.350000;289.750000;96;42150;0;mq;mq;90;7;450;mq;mq;mq;97430;mq;mq;230;mq;mq;mq;mq;289.450000;mq;mq;3.600000;3.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.400000;0.600000;0.600000;mq;mq;mq;mq;6;mq;360;7;mq;510;mq;mq;mq;mq;mq;mq;
07460;20220820000000;102010;-30;7;50;0.900000;291.350000;290.150000;93;60000;0;mq;mq;90;2;1250;mq;mq;mq;98170;mq;mq;380;mq;mq;mq;mq;291.350000;mq;mq;2.100000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;2;mq;1320;7;mq;2880;mq;mq;mq;mq;mq;mq;
07471;20220820000000;mq;-10;8;280;1.000000;288.650000;286.450000;87;20000;0;mq;mq;mq;2;2520;mq;mq;mq;92560;92500;839;350;mq;mq;mq;mq;288.550000;mq;mq;1.900000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;1;mq;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20220820000000;101890;-10;8;340;1.900000;293.150000;290.150000;83;43030;0;2;2;90;1;1250;mq;mq;mq;99110;mq;mq;420;mq;mq;mq;mq;mq;mq;mq;2.400000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;3.000000;mq;mq;mq;mq;1;mq;1320;3;mq;1800;6;mq;2760;mq;mq;mq;
07510;20220820000000;102170;-40;8;270;0.700000;291.150000;289.950000;93;270;44;mq;mq;mq;0;mq;mq;mq;mq;101600;mq;mq;50;mq;mq;mq;mq;288.450000;mq;mq;0.900000;1.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20220820000000;102110;-10;0;20;0.600000;291.950000;289.750000;87;20000;0;mq;mq;mq;2;800;mq;mq;mq;99070;mq;mq;140;mq;mq;mq;mq;293.650000;mq;mq;1.100000;2.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20220820000000;101870;-60;8;330;8.400000;290.450000;287.150000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93790;mq;mq;220;mq;mq;mq;mq;289.950000;mq;mq;14.100000;14.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20220820000000;101750;50;1;20;2.200000;294.350000;289.050000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100890;mq;mq;410;mq;mq;mq;mq;292.650000;mq;mq;3.700000;8.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20220820000000;mq;20;0;250;2.100000;288.550000;281.750000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91710;mq;mq;340;mq;283.550000;mq;299.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20220820000000;102140;-40;8;0;0.000000;290.450000;289.650000;95;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101440;mq;mq;-40;mq;mq;mq;mq;290.750000;mq;mq;0.700000;2.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20220820000000;102200;-20;8;160;1.800000;288.350000;286.750000;90;33620;0;mq;mq;mq;0;mq;mq;mq;mq;97930;mq;mq;-40;mq;mq;mq;mq;288.150000;mq;mq;2.400000;3.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20220820000000;102270;-10;8;210;1.400000;286.950000;285.850000;93;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97390;mq;mq;60;mq;mq;mq;mq;287.050000;mq;mq;1.900000;1.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20220820000000;102090;-10;8;310;1.900000;293.250000;287.150000;68;46570;0;mq;mq;mq;0;mq;mq;mq;mq;100340;mq;mq;50;mq;mq;mq;mq;292.350000;mq;mq;2.300000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20220820000000;101730;10;0;300;4.400000;296.650000;288.150000;59;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101640;mq;mq;340;mq;mq;mq;mq;293.650000;mq;mq;6.000000;7.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20220820000000;101390;50;1;330;10.600000;297.050000;289.850000;64;27670;0;mq;mq;mq;3;4080;mq;mq;mq;101020;mq;mq;230;mq;mq;mq;mq;294.650000;mq;mq;15.500000;17.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20220820000000;mq;mq;mq;310;6.600000;mq;mq;mq;20000;2;0;mq;0;0;mq;30;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.300000;10.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20220820000000;101170;40;1;350;2.200000;297.850000;289.250000;59;50000;2;0;0;0;0;mq;30;20;10;100870;mq;mq;350;mq;mq;mq;mq;295.750000;mq;mq;3.200000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20220820000000;101890;10;0;300;6.600000;297.350000;286.550000;51;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101380;mq;mq;200;mq;mq;mq;mq;295.350000;mq;mq;10.100000;12.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20220820000000;101360;-20;8;50;1.900000;293.650000;290.450000;82;47930;0;mq;mq;mq;0;mq;mq;mq;mq;101250;mq;mq;370;mq;mq;mq;mq;292.750000;mq;mq;2.500000;3.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;12.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20220820000000;101180;-50;7;190;3.200000;295.750000;289.050000;66;60000;0;mq;mq;mq;4;2760;mq;mq;mq;101040;mq;mq;350;mq;mq;mq;mq;291.450000;mq;mq;5.000000;6.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;4;mq;2760;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20220820000000;101560;120;6;100;6.200000;297.050000;291.950000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;60;mq;296.950000;mq;301.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20220820000000;101290;160;8;10;9.900000;297.450000;294.950000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;-40;mq;296.550000;mq;299.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20220820000000;101890;90;8;mq;mq;296.150000;291.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101800;mq;mq;120;mq;294.250000;mq;299.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20220820000000;102150;-120;6;130;5.900000;293.850000;288.450000;71;58570;0;mq;mq;75;6;1750;mq;mq;mq;102000;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;8.300000;11.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20220820000000;103120;70;3;150;3.700000;284.450000;283.050000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102760;mq;mq;690;mq;283.250000;mq;288.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
